world_id,object_a,object_b,contact,num_contact_points
world2_dense_clutter,obj_bottle,obj_plate,0,0
world2_dense_clutter,obj_bottle,obj_spoon,0,0
world2_dense_clutter,obj_bottle,obj_tissue_box,0,0
world2_dense_clutter,obj_bottle,obj_tomato,0,0
world2_dense_clutter,obj_bowl,obj_cereal_box,0,0
world2_dense_clutter,obj_bowl,obj_chopping_board,0,0
world2_dense_clutter,obj_bowl,obj_cup,0,0
world2_dense_clutter,obj_bowl,obj_fork,0,0
world2_dense_clutter,obj_bowl,obj_jar,0,0
world2_dense_clutter,obj_bowl,obj_kettle,0,0
world2_dense_clutter,obj_bowl,obj_knife,0,0
world2_dense_clutter,obj_bowl,obj_mug,0,0
world2_dense_clutter,obj_bowl,obj_plate,0,0
world2_dense_clutter,obj_bowl,obj_spoon,0,0
world2_dense_clutter,obj_bowl,obj_tissue_box,0,0
world2_dense_clutter,obj_bowl,obj_tomato,0,0
world2_dense_clutter,obj_cereal_box,obj_chopping_board,0,0
world2_dense_clutter,obj_cereal_box,obj_cup,0,0
world2_dense_clutter,obj_cereal_box,obj_fork,0,0
world2_dense_clutter,obj_cereal_box,obj_jar,0,0
world2_dense_clutter,obj_cereal_box,obj_kettle,0,0
world2_dense_clutter,obj_cereal_box,obj_knife,0,0
world2_dense_clutter,obj_cereal_box,obj_mug,0,0
world2_dense_clutter,obj_cereal_box,obj_plate,0,0
world2_dense_clutter,obj_cereal_box,obj_spoon,0,0
world2_dense_clutter,obj_cereal_box,obj_tissue_box,0,0
world2_dense_clutter,obj_cereal_box,obj_tomato,0,0
world2_dense_clutter,obj_chopping_board,obj_cup,0,0
world2_dense_clutter,obj_chopping_board,obj_fork,0,0
world2_dense_clutter,obj_chopping_board,obj_jar,0,0
world2_dense_clutter,obj_chopping_board,obj_kettle,0,0
world2_dense_clutter,obj_chopping_board,obj_knife,1,4
world2_dense_clutter,obj_chopping_board,obj_mug,0,0
world2_dense_clutter,obj_chopping_board,obj_plate,0,0
world2_dense_clutter,obj_chopping_board,obj_spoon,0,0
world2_dense_clutter,obj_chopping_board,obj_tissue_box,0,0
world2_dense_clutter,obj_chopping_board,obj_tomato,0,0
world2_dense_clutter,obj_cup,obj_fork,0,0
world2_dense_clutter,obj_cup,obj_jar,0,0
world2_dense_clutter,obj_cup,obj_kettle,0,0
world2_dense_clutter,obj_cup,obj_knife,0,0
world2_dense_clutter,obj_cup,obj_mug,0,0
world2_dense_clutter,obj_cup,obj_plate,0,0
world2_dense_clutter,obj_cup,obj_spoon,0,0
world2_dense_clutter,obj_cup,obj_tissue_box,0,0
world2_dense_clutter,obj_cup,obj_tomato,0,0
world2_dense_clutter,obj_fork,obj_jar,0,0
world2_dense_clutter,obj_fork,obj_kettle,0,0
world2_dense_clutter,obj_fork,obj_knife,0,0
world2_dense_clutter,obj_fork,obj_mug,0,0
world2_dense_clutter,obj_fork,obj_plate,0,0
world2_dense_clutter,obj_fork,obj_spoon,0,0
world2_dense_clutter,obj_fork,obj_tissue_box,0,0
world2_dense_clutter,obj_fork,obj_tomato,0,0
world2_dense_clutter,obj_jar,obj_kettle,0,0
world2_dense_clutter,obj_jar,obj_knife,0,0
world2_dense_clutter,obj_jar,obj_mug,0,0
world2_dense_clutter,obj_jar,obj_plate,0,0
world2_dense_clutter,obj_jar,obj_spoon,0,0
world2_dense_clutter,obj_jar,obj_tissue_box,0,0
world2_dense_clutter,obj_jar,obj_tomato,0,0
world2_dense_clutter,obj_kettle,obj_knife,0,0
world2_dense_clutter,obj_kettle,obj_mug,0,0
world2_dense_clutter,obj_kettle,obj_plate,0,0
world2_dense_clutter,obj_kettle,obj_spoon,0,0
world2_dense_clutter,obj_kettle,obj_tissue_box,0,0
world2_dense_clutter,obj_kettle,obj_tomato,0,0
world2_dense_clutter,obj_knife,obj_mug,0,0
world2_dense_clutter,obj_knife,obj_plate,0,0
world2_dense_clutter,obj_knife,obj_spoon,0,0
world2_dense_clutter,obj_knife,obj_tissue_box,0,0
world2_dense_clutter,obj_knife,obj_tomato,0,0
world2_dense_clutter,obj_mug,obj_plate,0,0
world2_dense_clutter,obj_mug,obj_spoon,0,0
world2_dense_clutter,obj_mug,obj_tissue_box,0,0
world2_dense_clutter,obj_mug,obj_tomato,0,0
world2_dense_clutter,obj_plate,obj_spoon,1,5
world2_dense_clutter,obj_plate,obj_tissue_box,0,0
world2_dense_clutter,obj_plate,obj_tomato,0,0
world2_dense_clutter,obj_spoon,obj_tissue_box,0,0
world2_dense_clutter,obj_spoon,obj_tomato,0,0
world2_dense_clutter,obj_tissue_box,obj_tomato,0,0
